work_year,job_title,job_category,salary_currency,salary_local,salary_in_usd,employee_residence,experience_level,employment_type,remote_ratio,company_location,company_country,company_size,data_source,work_setting_standardized
2024,Data Scientist,,USD,140000.0,140000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Scientist,,USD,125000.0,125000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Analyst,,USD,65000.0,65000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,55000.0,55000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,105000.0,105000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,78000.0,78000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,AI Engineer,,USD,200070.0,200070.0,CA,Executive,Full-time,0.0,CA,Canada,Medium,Global AI/ML Salaries,In-person
2024,AI Engineer,,USD,107730.0,107730.0,CA,Executive,Full-time,0.0,CA,Canada,Medium,Global AI/ML Salaries,In-person
2024,BI Developer,,USD,179000.0,179000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,BI Developer,,USD,112000.0,112000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,166363.0,166363.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,103977.0,103977.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,130000.0,130000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,95000.0,95000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,214300.0,214300.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,108500.0,108500.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Applied Scientist,,USD,266482.0,266482.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Applied Scientist,,USD,166551.0,166551.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence Developer,,USD,90279.0,90279.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence Developer,,USD,67060.0,67060.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,AI Scientist,,USD,190000.0,190000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,AI Scientist,,USD,160000.0,160000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Scientist,,USD,212800.0,212800.0,US,Mid-level,Full-time,0.0,US,United States,Large,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,111600.0,111600.0,US,Mid-level,Full-time,0.0,US,United States,Large,Global AI/ML Salaries,In-person
2024,Data Modeler,,USD,130000.0,130000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Modeler,,USD,110000.0,110000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,190100.0,190100.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,131414.0,131414.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Machine Learning Engineer,,USD,284400.0,284400.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,150700.0,150700.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Architect,,CAD,166500.0,128076.0,CA,Senior,Full-time,100.0,CA,Canada,Medium,Global AI/ML Salaries,Remote
2024,Data Architect,,CAD,135000.0,103846.0,CA,Senior,Full-time,100.0,CA,Canada,Medium,Global AI/ML Salaries,Remote
2024,Analytics Engineer,,USD,145000.0,145000.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Analytics Engineer,,USD,104000.0,104000.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,165000.0,165000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,132000.0,132000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,234000.0,234000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,117000.0,117000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,215500.0,215500.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,121800.0,121800.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,165000.0,165000.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,140250.0,140250.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Analytics Engineer,,USD,164850.0,164850.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Analytics Engineer,,USD,112000.0,112000.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,295000.0,295000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,235000.0,235000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence,,USD,150000.0,150000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence,,USD,100000.0,100000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Integration Specialist,,GBP,75000.0,93750.0,GB,Mid-level,Full-time,100.0,GB,United Kingdom,Medium,Global AI/ML Salaries,Remote
2024,Data Integration Specialist,,GBP,55000.0,68750.0,GB,Mid-level,Full-time,100.0,GB,United Kingdom,Medium,Global AI/ML Salaries,Remote
2024,Data Analyst,,USD,120000.0,120000.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,97500.0,97500.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Computer Vision Engineer,,USD,220000.0,220000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Computer Vision Engineer,,USD,183000.0,183000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,205600.0,205600.0,US,Mid-level,Full-time,0.0,US,United States,Large,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,105700.0,105700.0,US,Mid-level,Full-time,0.0,US,United States,Large,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,240500.0,240500.0,US,Senior,Full-time,0.0,US,United States,Large,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,123700.0,123700.0,US,Senior,Full-time,0.0,US,United States,Large,Global AI/ML Salaries,In-person
2024,Data Infrastructure Engineer,,USD,179900.0,179900.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Infrastructure Engineer,,USD,135920.0,135920.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Manager,,USD,83300.0,83300.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Manager,,USD,47500.0,47500.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Manager,,USD,96600.0,96600.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Manager,,USD,55200.0,55200.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,86900.0,86900.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,60800.0,60800.0,US,Entry-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Scientist,,USD,140000.0,140000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Scientist,,USD,90000.0,90000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Engineer,,USD,234000.0,234000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Engineer,,USD,146000.0,146000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,120000.0,120000.0,CA,Senior,Full-time,0.0,CA,Canada,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,90000.0,90000.0,CA,Senior,Full-time,0.0,CA,Canada,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence,,USD,193000.0,193000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence,,USD,119000.0,119000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,215000.0,215000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,146900.0,146900.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Applied Scientist,,USD,166000.0,166000.0,US,Entry-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Applied Scientist,,USD,104000.0,104000.0,US,Entry-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,140000.0,140000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,70000.0,70000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,124000.0,124000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,80000.0,80000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,133000.0,133000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,58400.0,58400.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Manager,,USD,149000.0,149000.0,DE,Senior,Full-time,0.0,DE,Germany,Medium,Global AI/ML Salaries,In-person
2024,Data Manager,,USD,65300.0,65300.0,DE,Senior,Full-time,0.0,DE,Germany,Medium,Global AI/ML Salaries,In-person
2024,Research Engineer,,USD,120000.0,120000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Research Engineer,,USD,100000.0,100000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Machine Learning Engineer,,USD,182000.0,182000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Engineer,,USD,164000.0,164000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Integration Engineer,,USD,161250.0,161250.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Integration Engineer,,USD,132974.0,132974.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Integration Engineer,,USD,161250.0,161250.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Integration Engineer,,USD,132974.0,132974.0,US,Mid-level,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,GBP,90000.0,112500.0,GB,Senior,Full-time,0.0,GB,United Kingdom,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,GBP,49500.0,61875.0,GB,Senior,Full-time,0.0,GB,United Kingdom,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,140000.0,140000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,115000.0,115000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,155000.0,155000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,100000.0,100000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Engineer,,USD,440000.0,440000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Engineer,,USD,295000.0,295000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,GBP,40000.0,50000.0,GB,Senior,Full-time,0.0,GB,United Kingdom,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,GBP,25000.0,31250.0,GB,Senior,Full-time,0.0,GB,United Kingdom,Medium,Global AI/ML Salaries,In-person
2024,Research Engineer,,USD,135000.0,135000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Engineer,,USD,120000.0,120000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,155000.0,155000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,139000.0,139000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,185000.0,185000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,140000.0,140000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,GBP,40000.0,50000.0,GB,Mid-level,Full-time,0.0,GB,United Kingdom,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,GBP,40000.0,50000.0,GB,Mid-level,Full-time,0.0,GB,United Kingdom,Medium,Global AI/ML Salaries,In-person
2024,Analytics Engineer,,USD,720000.0,720000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Analytics Engineer,,USD,170000.0,170000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Business Intelligence Engineer,,USD,165600.0,165600.0,US,Senior,Full-time,0.0,US,United States,Large,Global AI/ML Salaries,In-person
2024,Business Intelligence Engineer,,USD,65800.0,65800.0,US,Senior,Full-time,0.0,US,United States,Large,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,167000.0,167000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,121000.0,121000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,AI Architect,,USD,208000.0,208000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,AI Architect,,USD,177000.0,177000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Engineer,,USD,180000.0,180000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Engineer,,USD,119000.0,119000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Scientist,,USD,227000.0,227000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,116000.0,116000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Integration Engineer,,USD,130000.0,130000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Integration Engineer,,USD,110000.0,110000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Analytics Engineer,,USD,220000.0,220000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Analytics Engineer,,USD,176000.0,176000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Scientist,,USD,440000.0,440000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Research Scientist,,USD,360000.0,360000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Machine Learning Scientist,,USD,180000.0,180000.0,CA,Mid-level,Full-time,100.0,CA,Canada,Medium,Global AI/ML Salaries,Remote
2024,Machine Learning Scientist,,USD,117000.0,117000.0,CA,Mid-level,Full-time,100.0,CA,Canada,Medium,Global AI/ML Salaries,Remote
2024,Data Analyst,,USD,180000.0,180000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analyst,,USD,140000.0,140000.0,US,Mid-level,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analytics Lead,,USD,155000.0,155000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analytics Lead,,USD,130000.0,130000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analytics Lead,,USD,215000.0,215000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Analytics Lead,,USD,155000.0,155000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,130000.0,130000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,120000.0,120000.0,US,Senior,Full-time,0.0,US,United States,Medium,Global AI/ML Salaries,In-person
2024,Data Scientist,,USD,135000.0,135000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Data Scientist,,USD,115000.0,115000.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Head of Machine Learning,,USD,448000.0,448000.0,US,Executive,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Head of Machine Learning,,USD,373000.0,373000.0,US,Executive,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
2024,Machine Learning Engineer,,USD,195500.0,195500.0,US,Senior,Full-time,100.0,US,United States,Medium,Global AI/ML Salaries,Remote
